,0
0,3.38244527014759
1,3.38244527014759
2,2.9584980309543165
3,2.405231532062542
4,2.956596603417196
5,2.5307479366868018
6,3.38244527014759
7,2.6553129188648392
8,3.38244527014759
9,2.956596603417196
10,2.956596603417196
11,3.38244527014759
12,2.5307479366868018
13,3.3343327921453523
14,2.104899269956407
15,3.338313906051199
16,3.208222900093404
17,2.956596603417196
18,2.405231532062542
19,3.0823499778059342
20,4.327530405464321
21,1.9759365279211167
22,3.38244527014759
23,2.404399657515052
24,3.208222900093404
25,2.405231532062542
26,4.203321232271832
27,4.016740291904022
28,3.0827064954691443
29,3.2129764689362057
30,2.956596603417196
31,3.208876515809289
32,3.8953832600172147
33,3.6354976374766386
34,3.634071566823798
35,2.956596603417196
36,3.38244527014759
37,2.5307479366868018
38,2.405231532062542
39,3.893126023494545
40,3.8897978166269223
41,2.5307479366868018
42,2.5307479366868018
43,3.6378744218980392
44,3.38244527014759
45,2.833456983214337
46,3.084489083785195
47,2.8309613595718663
48,3.636686029687339
49,4.261653589945096
50,2.402854747641141
51,3.885697863500006
52,3.8082939368779845
53,3.6286049626545758
54,3.208222900093404
55,2.956358924975056
56,3.38244527014759
57,3.6404294651510454
58,2.8310801987929364
59,3.5085551621995386
60,2.956596603417196
61,2.2797151274382825
62,2.8310801987929364
63,2.956596603417196
64,4.022325735294315
65,2.5307479366868018
66,2.956596603417196
67,3.5120014996105695
68,3.38244527014759
69,2.5307479366868018
70,3.63894397488767
71,3.885697863500006
72,2.832684528277382
73,3.208222900093404
74,3.8886101330938834
75,2.5293812856444964
76,3.6360918335819887
77,3.5085551621995386
78,2.5307479366868018
79,2.5307479366868018
80,3.207629412665715
81,3.0827064954691443
82,3.642152633856561
83,3.8082939368779845
84,2.956596603417196
85,4.064554963175924
86,3.636686029687339
87,2.7055637941686768
88,4.0694273712397955
89,3.3337393047176636
90,2.5307479366868018
91,2.956596603417196
92,2.8310801987929364
93,5.588499042993893
94,3.38244527014759
95,2.404161979072912
96,3.2092924530830342
97,1.979382865332148
98,2.956002407311846
99,2.5307479366868018
100,2.956596603417196
101,3.2099460687989194
102,3.6382903591717843
103,3.38244527014759
104,3.636864288518944
105,3.761014042100898
106,2.959567583943947
107,3.257938998902426
108,3.634071566823798
109,2.8315555556772165
110,3.38244527014759
111,3.208222900093404
112,1.979382865332148
113,2.9597458427755523
114,2.956596603417196
115,4.185436638178452
116,2.95451691704847
117,2.956596603417196
118,3.634071566823798
119,2.956596603417196
120,3.208222900093404
121,3.2086989656553455
122,2.275793433142971
123,2.5307479366868018
124,2.956596603417196
125,3.211431559062295
126,3.63930049255088
127,2.9583791917332465
128,3.506535604119009
129,2.956596603417196
130,2.5307479366868018
131,2.5307479366868018
132,2.956596603417196
133,3.9344038289299323
134,3.212604502174256
135,3.2120257551676454
136,3.08442966417466
137,3.634071566823798
138,2.5307479366868018
139,2.8316743948982865
140,2.4030924260832816
141,3.208222900093404
142,2.104899269956407
143,2.4032706849148866
144,2.402082292704186
145,2.5307479366868018
146,2.5307479366868018
147,2.956596603417196
148,2.5307479366868018
149,3.6384686180033894
150,2.5307479366868018
151,2.956596603417196
152,2.5307479366868018
153,3.335462473423179
154,3.8082939368779845
155,2.956596603417196
