,0
0,998136.6341702491
1,2215254.024751991
2,884551.1336646974
3,1243163.16651012
4,1040620.1655117273
5,1167400.2919544429
6,1209540.947024271
7,860620.9896712303
8,1653855.136572495
9,775439.5533924699
10,814505.0536686927
11,1081712.0342215896
12,1044978.683450982
13,708564.7792395055
14,860620.9896712303
15,860620.9896712303
16,932729.7860097587
17,907734.0900740176
18,860620.9896712303
19,1289473.7140868604
20,995069.984194383
21,1281226.0915965438
22,1275559.8952909708
23,1546553.9280988425
24,897806.6163621247
25,1172879.440814197
26,1275582.7114999145
27,916546.1711762846
28,1164843.4991821796
29,676263.2958914638
30,1044978.683450982
31,1669879.9881916195
32,1263454.267378047
33,1028425.9857949615
34,1318126.293473661
35,1324443.3325697333
36,860620.9896712303
37,805060.8164377958
38,1327639.7996016294
39,730427.0547251403
40,1358163.2392895669
41,860620.9896712303
42,965675.922270894
43,1076493.4144715369
44,915553.6198518723
45,706697.4752527028
46,1043519.0588007271
47,951745.3801344782
48,860620.9896712303
49,830598.8898584694
50,1044978.683450982
51,943932.2383181602
52,860620.9896712303
53,911836.0042715371
54,824853.1277380735
55,834605.5818775892
56,1097037.7335423827
57,860620.9896712303
58,1229336.3772307336
59,1057937.1561455876
60,1195729.8715082258
61,1001392.7004031539
62,812719.619756788
63,956257.2502616346
64,1207308.635397926
65,1044978.683450982
66,928122.2294281423
67,1138106.632019177
68,1520470.9104469419
69,1044978.683450982
70,2064078.2031500787
71,835912.5119339228
72,1044978.683450982
73,1044978.683450982
74,1093141.9419770837
75,1093858.3237296194
76,1044978.683450982
77,1044978.683450982
78,1158326.4093571752
79,1835985.9072659612
80,860620.9896712303
81,1646056.691105947
82,676263.2958914638
83,986256.7143497914
84,1397523.9778595716
85,884347.1886152476
86,882942.5192611217
87,1044978.683450982
88,779813.1396942139
89,1046985.2580769658
90,805117.6802060455
91,1341290.0918306261
92,1044978.683450982
93,1239203.508222118
94,1747097.8407368213
95,860620.9896712303
96,1390516.455736205
97,1229336.3772307336
98,860620.9896712303
99,1229336.3772307336
100,1170652.1198593825
101,1104959.308847472
102,1044978.683450982
103,860620.9896712303
104,1232805.258506
105,718741.6885614395
106,724640.4890996516
107,860620.9896712303
108,1044978.683450982
109,1487339.5101618022
110,1097117.7308217883
111,860620.9896712303
112,860620.9896712303
113,1444761.5272212625
114,1200657.2791739255
115,1033474.2456931323
116,867847.4557563514
117,852304.187320903
118,1023825.7448702008
119,1125865.430699423
120,1005337.3043640256
121,1496801.4994527698
122,860620.9896712303
123,1277438.6098392904
124,979678.1229937971
125,860620.9896712303
126,1733188.723796457
127,676263.2958914638
128,1181709.795389533
129,1044978.683450982
130,967868.3420059979
131,1661452.9022264034
132,1116204.7929306477
133,981961.894333154
134,1146804.5673155636
135,1207874.546642214
136,1417369.37502487
137,1218994.7406476587
138,1160374.2394767255
139,1443965.3434039056
140,1044978.683450982
141,1451640.02150321
142,962594.6830244213
143,1044978.683450982
144,1578358.3244360536
145,1459740.7950087637
146,1181081.024591118
147,947543.3907221854
148,1120024.6223181486
149,1269396.9150235355
150,1193152.3908845037
151,802384.7657321244
152,915577.140715912
153,1385485.3882035017
154,929732.7079560906
155,1202930.8625959903
156,787692.4514703155
157,1209973.7213297188
158,1153738.500433296
159,1259051.763758555
160,1294080.9964620173
161,809033.1234535724
162,1074524.7887500226
163,1326567.7532457411
164,1038612.2762358487
165,1044978.683450982
166,1619549.525638476
167,1586246.63677226
168,1364348.8317743987
169,735781.7069735676
170,1193140.5975078642
171,1044978.683450982
172,837091.3099166155
173,839084.0376953632
174,1046670.3878599554
175,883043.1332392097
176,1356525.748640582
177,1092365.5913165808
178,909748.4759347886
179,1118068.4562354982
180,860620.9896712303
181,1208175.5977252126
182,778588.1274169385
183,1069105.7608824074
184,1044978.683450982
185,602604.6975719929
186,1229336.3772307336
187,1418819.3891052008
188,1439444.2567763627
189,1115370.9409918785
190,921795.4082502425
191,1477388.0545780212
192,1299771.9842455983
193,1461701.5982909203
194,860620.9896712303
195,1344660.3464195728
196,1172548.8087689728
197,1012983.0540111065
198,1348031.6114834696
199,860620.9896712303
200,688662.8371646404
201,731211.9017144889
202,1010643.2336744815
203,1236687.0591713637
204,1298856.3785065562
205,860620.9896712303
206,1044978.683450982
207,1056266.655381173
208,1103775.6426292956
209,1044978.683450982
210,907238.9735093862
211,1342011.101885736
212,1303690.6659397483
213,1356743.338669464
214,1360865.2194489688
215,1001891.257912606
216,832602.9912327528
217,791688.1299592555
218,1104800.2163960636
219,1597285.0306727588
220,793253.4225870818
221,1574178.0651349872
222,860620.9896712303
223,1380788.375439763
224,860620.9896712303
225,1475048.3452243507
226,1268275.8572651297
227,1223507.6585965753
228,1093840.4596042186
229,901389.3045689613
230,860620.9896712303
231,676263.2958914638
232,1044978.683450982
233,1032917.1365628093
234,860620.9896712303
235,1101803.1393023878
236,797874.9254156202
237,1229336.3772307336
238,841986.3406535685
239,1412629.609262526
240,1229336.3772307336
241,1229336.3772307336
242,1093023.9600121677
243,676263.2958914638
244,1229336.3772307336
245,1578705.7913691998
246,950626.1732031256
247,1504300.5060168207
248,1302881.8440075368
249,1044978.683450982
250,1027600.6758592427
251,1668960.0057244152
252,1403113.751633644
253,1356447.5219182968
254,619396.6009067595
255,875543.718860969
256,1449901.4447132796
257,726031.4951979369
258,860620.9896712303
259,1738967.5090875924
260,1132943.4165833294
261,860620.9896712303
262,1176671.276086077
263,936961.2929399908
264,1136626.60351111
265,1123620.4302641153
266,860620.9896712303
267,1467998.9297021925
268,1142988.5698007494
269,1154840.9735709429
270,1082742.2190556824
271,1542157.9644171447
272,1067637.2030871063
273,1234227.9308992624
274,969151.3520819694
275,1541286.1764023602
276,914472.0600508302
277,836588.6201586872
278,1044978.683450982
279,1044978.683450982
280,878423.2894883156
281,838561.4818921983
282,1289969.326643765
283,1495386.5602700561
284,1051213.8620813638
285,1044978.683450982
286,873181.312006548
287,821489.6856901795
288,1763650.3191815317
289,1486398.5195627958
290,1413694.0710105002
291,899315.4321387261
292,860620.9896712303
293,1343881.0327109843
294,860620.9896712303
