,0
0,3.0009902215620747
1,2.8345146379044683
2,3.0009902215620747
3,3.0009902215620747
4,3.0009902215620747
5,2.010482180293501
6,2.986919555264879
7,3.0009902215620747
8,2.8345146379044683
9,3.0
10,2.0328947368421053
11,3.9737991266375547
12,4.0
13,2.990731204943357
14,1.9868131868131869
15,4.921875
16,3.9737991266375547
17,3.9737991266375547
18,3.0009902215620747
19,2.8345146379044683
20,3.0009902215620747
21,3.1233689205219455
22,2.010482180293501
23,2.027586206896552
24,2.990731204943357
25,2.9946236559139785
26,2.969921104536489
27,2.010482180293501
28,3.0009902215620747
29,2.969921104536489
30,2.986919555264879
31,1.0264550264550265
32,1.9868131868131869
33,5.0
34,3.0009902215620747
35,3.0009902215620747
36,3.0009902215620747
37,3.1233689205219455
38,2.990731204943357
39,3.1233689205219455
40,3.0727272727272728
41,3.9737991266375547
42,3.0
43,2.0328947368421053
44,2.969921104536489
45,3.0009902215620747
46,3.0009902215620747
47,3.0009902215620747
48,3.0009902215620747
49,3.9213197969543145
50,3.0009902215620747
51,3.1233689205219455
52,3.9737991266375547
53,3.0009902215620747
54,3.0727272727272728
55,4.943157894736842
56,3.9210526315789473
57,3.0
58,4.0078125
59,3.9846153846153847
60,3.0
61,3.0009902215620747
62,3.0009902215620747
63,3.0009902215620747
64,3.8615384615384616
65,2.010482180293501
66,2.0
67,2.010482180293501
68,1.0264550264550265
69,3.9737991266375547
70,3.0009902215620747
71,1.0
72,3.0009902215620747
73,3.9539007092198584
74,3.9539007092198584
75,2.010482180293501
76,2.969921104536489
77,3.0206489675516224
78,2.0328947368421053
79,3.0009902215620747
80,2.0
81,3.0009902215620747
82,2.9499072356215215
83,2.969921104536489
84,2.010482180293501
85,2.8345146379044683
86,3.979591836734694
87,2.8947368421052633
88,2.969921104536489
89,2.0328947368421053
90,1.988235294117647
91,2.990731204943357
92,3.0009902215620747
93,3.0009902215620747
94,3.0009902215620747
95,3.0009902215620747
96,3.9737991266375547
97,3.0009902215620747
98,3.9213197969543145
99,2.010482180293501
100,2.9946236559139785
101,1.0050761421319796
102,2.8345146379044683
103,2.010482180293501
104,2.969921104536489
105,2.8345146379044683
106,3.059925093632959
107,2.986919555264879
108,3.962962962962963
109,2.0328947368421053
110,2.3333333333333335
111,1.0263157894736843
112,3.1233689205219455
113,2.990731204943357
114,3.0009902215620747
115,3.9737991266375547
116,3.1233689205219455
117,3.0009902215620747
118,2.990731204943357
119,4.0078125
120,3.0
121,2.010482180293501
122,4.921875
123,3.059925093632959
124,2.8345146379044683
125,3.0009902215620747
126,3.841666666666667
127,3.0009902215620747
128,3.9563318777292578
129,3.9213197969543145
130,3.9213197969543145
131,3.0009902215620747
132,5.75
133,2.010482180293501
134,3.0009902215620747
135,3.9574468085106385
136,3.0009902215620747
137,3.0009902215620747
138,3.0009902215620747
139,1.0151515151515151
140,2.990731204943357
141,2.986919555264879
142,3.0009902215620747
143,3.9737991266375547
144,10.0
145,3.0009902215620747
146,3.0009902215620747
147,3.0206489675516224
148,3.1233689205219455
149,3.9539007092198584
150,3.0206489675516224
151,2.990731204943357
152,3.0009902215620747
153,2.010482180293501
154,3.0009902215620747
155,3.0009902215620747
