,0
0,2.5291317280058205
1,2.5275335870549958
2,3.7663696809186753
3,3.6397750809800034
4,2.8253698709192334
5,3.3690193195031615
6,3.788963115251832
7,3.788963115251832
8,2.949075523754491
9,3.3668813938729163
10,2.5291317280058205
11,4.307130182399188
12,2.5274721200953483
13,3.6397750809800034
14,2.949075523754491
15,2.949075523754491
16,2.8253698709192334
17,2.949075523754491
18,2.402352727188207
19,3.3690193195031615
20,2.949075523754491
21,2.700557812810328
22,3.64346309855883
23,3.3690193195031615
24,2.404934339493386
25,3.3690193195031615
26,3.3690193195031615
27,2.949075523754491
28,2.2817204223353054
29,2.949075523754491
30,2.403889401179385
31,2.5291317280058205
32,2.949075523754491
33,2.10918793225715
34,3.6443236359938895
35,2.5291317280058205
36,3.6397750809800034
37,3.6429713628816534
38,2.949075523754491
39,4.206891919289552
40,2.4124947755299817
41,3.3690193195031615
42,2.27864707435295
43,3.2219211618593344
44,2.2817204223353054
45,2.949075523754491
46,4.041243728691874
47,3.3690193195031615
48,3.6437089663974187
49,3.2456824684257866
50,3.788963115251832
51,3.2198312852313324
52,3.347224955645417
53,3.643586032478124
54,2.8241405317262913
55,2.4054260751705634
56,2.949075523754491
57,2.824509333484174
58,2.8253698709192334
59,3.6397750809800034
60,3.518282238692042
61,3.9105308424568443
62,4.134597692321034
63,2.949075523754491
64,3.224072505446984
65,2.700127544092798
66,2.824017597806997
67,2.949075523754491
68,5.1710383662589745
69,2.4054260751705634
70,2.949075523754491
71,3.3690193195031615
72,2.10918793225715
73,2.9517800699789642
74,3.34353693806659
75,2.4024756611075015
76,2.5264886487409948
77,4.454180291040773
78,3.2198312852313324
79,3.3690193195031615
80,2.5291317280058205
81,3.6397750809800034
82,3.8899523998346384
83,2.949075523754491
84,2.949075523754491
85,2.5291317280058205
86,3.5160694281447453
87,3.224318373285572
88,3.3690193195031615
89,3.3690193195031615
90,2.8243863995648795
91,2.9491369907141385
92,2.8253698709192334
93,3.6397750809800034
94,2.8253698709192334
95,2.949567259431668
96,3.8077422104124885
97,2.4054260751705634
98,3.2198312852313324
99,4.6071312278084795
100,2.5291317280058205
101,3.2198312852313324
102,2.5291317280058205
103,2.40229126022856
104,2.8253698709192334
105,2.949075523754491
106,2.8253698709192334
107,3.7634807338152605
108,3.6397750809800034
109,2.4054260751705634
110,1.9808722574483588
111,2.5291317280058205
112,2.5291317280058205
113,2.6738460921808143
114,2.949075523754491
115,3.642848428962359
116,2.9724199795608173
117,2.949075523754491
118,2.4054260751705634
119,2.702401821599741
120,3.4672425909018476
121,2.949075523754491
122,3.6397750809800034
123,3.4740654234226778
124,3.467488458740436
125,2.949075523754491
126,2.4025985950267956
127,3.0964329671943105
128,2.4054260751705634
129,2.4043811368565624
130,4.059718876728674
131,2.701664218083976
132,3.3690193195031615
133,2.4013692558338535
134,2.404196735977621
135,3.2198312852313324
136,2.2817204223353054
137,3.6397750809800034
138,1.9806263896097704
139,3.6397750809800034
140,3.6397750809800034
141,2.5291317280058205
142,3.2244413072048665
143,2.5291317280058205
144,2.949075523754491
145,2.404319669896915
146,3.9162472697040265
147,2.106913654750207
148,2.8258616065964106
149,2.5291317280058205
150,3.3706789274136337
151,2.949075523754491
152,4.181286603933686
153,3.887186386650518
154,2.4054260751705634
155,3.097109103750429
156,3.9158170009864968
157,2.5291317280058205
158,2.8253698709192334
159,3.3690193195031615
160,2.701664218083976
161,3.519511577884984
162,3.3469176208471816
163,2.8248166682824096
164,2.4054260751705634
165,2.949075523754491
166,2.701664218083976
167,2.947415915844019
168,2.8253698709192334
169,2.823648796049114
170,2.4054260751705634
171,3.2229046332136884
172,3.3690193195031615
173,2.5291317280058205
174,3.64665938046048
175,2.8253698709192334
176,2.949075523754491
177,3.6397750809800034
178,3.5160694281447453
179,2.5291317280058205
180,2.949075523754491
181,4.059718876728674
182,3.3706789274136337
183,2.4054260751705634
184,2.4054260751705634
185,1.9811181252869474
186,3.3690193195031615
187,3.6397750809800034
188,3.0727811765897486
189,3.6397750809800034
190,3.942836056414246
191,2.5291317280058205
192,3.2198312852313324
193,3.6397750809800034
194,3.2225358314558057
195,2.4029673967846783
196,3.220937690504981
197,3.3690193195031615
198,4.059718876728674
199,2.2817204223353054
200,3.5160694281447453
201,2.949075523754491
202,3.3493762992330662
203,2.6736616913018727
204,2.949075523754491
205,2.6745836956965796
